Datetime,Tweet,0
2017,@Ale_fiochi bongadô,1
2017,https://t.co/yLyh3ptcD4,1
2018,#NewProfilePic https://t.co/EswbezJ1cL,1
2018,@Ale_fiochi samba &gt; rap d mensagem,1
2018,@_mateusmonte @thinkervibes com essencia de abacaxi,1
2018,"@ana__cruzz KKKKKKK c não deu nada nem pro papai que enriqueceu às custas de crimes fiscais, imagina pro filhinho",1
2018,"@ana__cruzz melhor de tudo é ver o mlk que pergunta no grupo c tem blitz na estrada, pq dirige sem carta comemorando, tá foda",1
2018,@jmanzini_ @Ale_fiochi sai negao,1
2018,@jmanzini_ @dissebk @VinciusLucas7 @BalanPozzi @Ale_fiochi achei a sua https://t.co/bSKUVHEZPn,1
2018,@jmanzini_ @trouxavcs @Protegera kkkkkkkk vc,1
2018,"@jmanzini_ KKKKKKKKKKKK valeu negão, tmj monstro",1
2018,@jmanzini_ quando sua vó acha um bong na rua,1
2018,"@mamattos77 @PerolasdaNBA se esse soco do Ingram pega, mata",1
2018,"@mamattos77 n erra uma, erra todas",1
2018,@mamattos77 princesa 😍,1
2018,"Pra ganhar intimidade 5 meses, pra perder 5 minutos",1
2018,https://t.co/Vk50IIH6nj,1
2019,#NewProfilePic https://t.co/4ymzhMSHIV,1
2019,@Guiononato caminho sem volta pai,1
2019,@Guiononato glooks g 🤧,1
2019,@Guiononato 🤷‍♂️🤷‍♂️,1
2019,@jvtamaster cai na mão gordão,1
2019,@jvtamaster você?,1
2019,@jvtamaster 🤧🤧,1
2019,@vivobr @jmanzini_ rodo negão,1
2019,🛒🛒 https://t.co/7BKCBQS1OD,1
2020,#NewProfilePic https://t.co/ud2vlSt5wn,1
2020,@Guiononato finalmente esse comédia rodou 🙏🏽🙏🏽,1
2020,"@nicgmarques e fuma verde, pode?",1
2021,@Ale_fiochi será que se eu pagar uma mensalidade eles mandam uma aqui pra casa?,1
