Datetime,Tweet,0
2018,#NovaFotoDoPerfil https://t.co/2FEPilfK7D,1
2018,#NovaFotoDoPerfil https://t.co/79NKrihnIY,1
2018,#NovaFotoDoPerfil https://t.co/UGshWizdDT,1
2018,#NovaFotoDoPerfil https://t.co/ber8JI0G4n,1
2018,#NovaFotoDoPerfil https://t.co/tzXDIp6PWu,1
2018,#NovaFotoDoPerfil 🌶 https://t.co/YqM06Hlap9,1
2018,"(mesma pessoa que falou que você é legal)
Queria falar um vez contigo pra ver como você é mesmo hahhaha — Oi msm pessoa kkkk. Ue, mas pq vc não fala cmg então poxa? https://t.co/RGvl2X6w3u",1
2018,2018 compensou mtt td de ruim que foi 2017,1
2018,@AsVodkas @BiancaMian,1
2018,"@BalanPozzi @badwwitch @jmanzini_ É lgc eu tenho que duvidar de qual bala que vcs me oferecem, não dá pra confiar em vcs kkkkkkkk",1
2018,@BalanPozzi @carolcastro2403 @lully_partel HAHAHAHAHAHAH vsfffffff,1
2018,@BalanPozzi @juh_imparato Seus lindos https://t.co/ujMkXZy5yb,1
2018,@BalanPozzi @teteantoniolli1 @CuriousCatMe @carolcastro2403 Ela tá que taaaaaa!!! Chamaaaa,1
2018,"@BalanPozzi Mano vamos comer pastel e caldo de cana pelo amor de Deus, nunca te pedi Ndddddd",1
2018,@BalanPozzi Somos dois então,1
2018,"@BalanPozzi To triste, não to feliz",1
2018,@BalanPozzi Tomara que a Bruna tenha cuidado bem dele,1
2018,@BalanPozzi Vc Tb nem bebeu né?,1
2018,@BiancaMian  https://t.co/OeuDjBwvSN,1
2018,@BiancaMian @CatioroReflexiv Aaah meu deussss olha esse dentinho 😍😍😍😍,1
2018,@BiancaMian @MayaraMartinsM3 HAHAHAHAHA subiu 7 desceu 13 subiu 9 QUE???,1
2018,@BiancaMian @cenasgringasbr Eu não conhecia tbbb KKKKKKK,1
2018,@BiancaMian @daysofmarlon @Jose_7Eduardo Não sei se rio ou se choro mano,1
2018,@BiancaMian @luscas Manooooo não me mostra essas coisas 😍😍😍😍😍😍,1
2018,@BiancaMian @marthinetto Ele tentando abrir essa garrafa é tão vc que eu nem sei KKKKKKKK,1
2018,@BiancaMian @paolaa_janet Ela abençoou até o Ted Mosby,1
2018,@BiancaMian @paolaa_janet vamo tá assim sexta feira e seja o Deus quiser,1
2018,@BiancaMian @stylestabanado Mttttt a gnt 😂😂,1
2018,@BiancaMian @trouxavcs HAHAHAHA manoo,1
2018,@BiancaMian @trouxavcs KKKKKKK mano,1
2018,@BiancaMian @trouxavcs Tomei um puta susto KKKKKK. É disso q eu to falandooo,1
2018,@BiancaMian @velvetlands Nunca me identifiquei tanto kkkkkkk,1
2018,@BiancaMian @whindersson MAAAANO kkkkkkk mtttt igual,1
2018,@BiancaMian EU SOOOU,1
2018,@BiancaMian HAHAHAHA lgc q não,1
2018,@BiancaMian HAHAHAHAHAH uma vida baseada em decepções vindas do Peru,1
2018,@BiancaMian Mamae tava te esperando,1
2018,"@BiancaMian PUTA QUE PARIU, FINALMENTE CARALHO",1
2018,@BiancaMian Perdão kkkkk,1
2018,@BiancaMian Vai dormir,1
2018,@BiancaMian Vem pro paraíso dos memes meu amoor  kkkkkk,1
2018,"@BiancaMian Você no Twitter era o q estava faltando na minha vida, Obg senhor",1
2018,@BiancaMian É HORRÍVEL NÃO PODER FALAR COM VC,1
2018,@Drama_bitch17 Mano HAHAHAHAHA que porra é essa. Eu não aguento seus tweets 😂,1
2018,@Drama_bitch17 😂😂😂😂😂,1
2018,@DuduImparato As pessoas da minha sala** rs kkkkkk,1
2018,@DuduImparato Chaaato kkkkkk https://t.co/9LTvCEZ6W6,1
2018,"@DuduImparato Eu tava quase chorando nmrl Kkkkkkkk que desespero. Mas deu Td certo, amém irmãos",1
2018,@FatosEx @teteantoniolli1,1
2018,"@Givieirab Aaaaaaah sua linda ❤️. Mas é sério Miga, preciso fazer uma dietinha msm kkkkk",1
2018,"@JoaoCiciliano Af msm, ngm merece",1
2018,"@Jose_7Eduardo Aaah para com Isso Zé jkkk, vc q é maravilindo",1
2018,@Jose_7Eduardo Eu tbmmm,1
2018,"@Jose_7Eduardo Na vdd eu acho q vou no sábado, pq eu n tenho aula",1
2018,@Jose_7Eduardo Qq eu fiz? Kkkkk,1
2018,@Jose_7Eduardo Que Nd Zé kkkkkkkk,1
2018,"@Jose_7Eduardo ZÉ EU VOU TE CAÇAR E TE MATAR pqp, que spoiler foi esseeee?",1
2018,@Jose_7Eduardo aaah para com Isso ❤,1
2018,@JuShepherdS2 @BiancaMian,1
